Accession	Evidence	ChEBI-ID	Position
P46883	ECO:0007744	CHEBI:23378	556
P13699	ECO:0000269	CHEBI:29105	399
Q9I2Y2	ECO:0000269	CHEBI:18420	9
Q9I4G8	ECO:0000269	CHEBI:18420	133
Q9I4G8	ECO:0007744	CHEBI:24875	685
O95843	ECO:0000269	CHEBI:29108	147
P04115	ECO:0000269	CHEBI:29108	342
Q9R186	ECO:0000269	CHEBI:29108	581
P77366	ECO:0007744	CHEBI:18420	11
Q9HKT1	ECO:0000269	CHEBI:18420	138
C0JRZ9	ECO:0000269	CHEBI:49883	260
Q1LRY0	ECO:0007744	CHEBI:18420	248
O70348	ECO:0000269	CHEBI:18420	192
Q9UHD1	ECO:0000269	CHEBI:29105	5
Q15493	ECO:0000269	CHEBI:60240	204
O09053	ECO:0007744	CHEBI:18420	76
Q57986	ECO:0000269	CHEBI:18420	22
Q6XBH1	ECO:0000269	CHEBI:24875	8
Q6ZSG1	ECO:0007744	CHEBI:29105	317
Q9LCV9	ECO:0000269	CHEBI:18420	463
O23680	ECO:0000269	CHEBI:18420	50
Q55415	ECO:0007744	CHEBI:29101	300
Q8TDZ2	ECO:0007744	CHEBI:29105	750
Q970L2	ECO:0007744	CHEBI:29105	58
P19801	ECO:0007744	CHEBI:29108	658
P9WFX1	ECO:0000269	CHEBI:18420	297
P00326	ECO:0000269	CHEBI:29105	104
P0AB87	ECO:0000269	CHEBI:29105	155
P95493	ECO:0007744	CHEBI:29108	332
Q93LQ6	ECO:0000269	CHEBI:29108	243
P16581	ECO:0007744	CHEBI:29108	103
Q9WYY1	ECO:0007744	CHEBI:49883	89
P19321	ECO:0007744	CHEBI:29105	233
P19321	ECO:0000269	CHEBI:29105	269
P18055	ECO:0000269	CHEBI:60240	5
P94692	ECO:0000269	CHEBI:18420	963
P40363	ECO:0000269	CHEBI:23378	1
P40363	ECO:0007744	CHEBI:23378	140
P63328	ECO:0000269	CHEBI:24875	90
P63328	ECO:0007744	CHEBI:24875	90
Q21A54	ECO:0000269	CHEBI:29105	48
Q08499	ECO:0000269	CHEBI:29105	503
P94692	ECO:0000269	CHEBI:29108	985
P94692	ECO:0000269	CHEBI:29108	983
P21963	ECO:0007744	CHEBI:29108	96
A0A452E9Y6	ECO:0007744	CHEBI:29108	301
P00210	ECO:0000269	CHEBI:49883	18
P13272	ECO:0000269	CHEBI:190135	239
O23346	ECO:0000269	CHEBI:29035	138
O23346	ECO:0000269	CHEBI:29035	112
B8YB55	ECO:0007744	CHEBI:29105	1082
Q06241	ECO:0000269	CHEBI:29105	116
A0A0H3JUU7	ECO:0000269	CHEBI:29105	226
Q9H2H0	ECO:0007744	CHEBI:29105	142
Q72EF3	ECO:0000269	CHEBI:29108	236
Q7WTU0	ECO:0000269	CHEBI:49883	68
Q2RVS1	ECO:0007744	CHEBI:24875	62
Q9UGI0	ECO:0000269	CHEBI:29105	13
Q9UGI0	ECO:0007744	CHEBI:29105	10
Q9Y2T3	ECO:0000269	CHEBI:29105	82
Q9Y2T3	ECO:0007744	CHEBI:29105	82
O14618	ECO:0000269	CHEBI:29105	164
O31527	ECO:0000269	CHEBI:29108	189
O31527	ECO:0000269	CHEBI:29108	340
O31527	ECO:0000269	CHEBI:29108	368
O31527	ECO:0007744	CHEBI:29108	127
O31527	ECO:0000269	CHEBI:29108	580
O31527	ECO:0000269	CHEBI:29108	379
O31527	ECO:0000269	CHEBI:29108	336
O31527	ECO:0000269	CHEBI:29108	578
A0A0H2UNG0	ECO:0007744	CHEBI:29108	663
Q6QLQ4	ECO:0007744	CHEBI:60240	156
F9VMT6	ECO:0007744	CHEBI:18420	52
B8GZM2	ECO:0000269	CHEBI:18420	328
P14193	ECO:0007744	CHEBI:18420	175
Q64BR7	ECO:0000269	CHEBI:18420	199
Q4QZZ9	ECO:0000269	CHEBI:24875	149
Q8N543	ECO:0000269	CHEBI:24875	157
P9WLZ7	ECO:0000269	CHEBI:29035	212
P9WLZ7	ECO:0000269	CHEBI:29035	211
P09884	ECO:0000269	CHEBI:29105	1348
P09884	ECO:0000269	CHEBI:29105	1371
P15085	ECO:0007744	CHEBI:29105	182
P0A0U4	ECO:0000269	CHEBI:29105	94
Q64444	ECO:0000269	CHEBI:29105	114
P0DPI1	ECO:0007744	CHEBI:29105	227
P86352	ECO:0000269	CHEBI:29035	142
Q8IUQ4	ECO:0000269	CHEBI:29105	128
Q8IUQ4	ECO:0007744	CHEBI:29105	147
Q8WTT0	ECO:0007744	CHEBI:29108	174
P04168	ECO:0000269	CHEBI:49883	31
Q60393	ECO:0007744	CHEBI:29105	268
P63098	ECO:0000269	CHEBI:29108	67
P63098	ECO:0007744	CHEBI:29108	147
P63098	ECO:0007744	CHEBI:29108	104
P14211	ECO:0000269	CHEBI:29108	328
P33187	ECO:0007744	CHEBI:48775	26
P33187	ECO:0007744	CHEBI:48775	24
P33187	ECO:0000269	CHEBI:48775	24
Q6CPU0	ECO:0000269	CHEBI:60240	262
Q6CPU0	ECO:0000269	CHEBI:60240	223
Q6MQC7	ECO:0000269	CHEBI:18420	206
Q9NZU7	ECO:0000269	CHEBI:18420	238
C8VSZ2	ECO:0000269	CHEBI:24875	340
Q5SJ47	ECO:0000269	CHEBI:29035	82
Q8TWU6	ECO:0000269	CHEBI:29105	67
A3DHD2	ECO:0000269	CHEBI:29108	243
Q9GRW0	ECO:0000269	CHEBI:29108	220
Q8WVQ1	ECO:0000269	CHEBI:29108	396
P62168	ECO:0007744	CHEBI:29108	115
P62168	ECO:0000269	CHEBI:29108	109
P40032	ECO:0000269	CHEBI:24875	227
Q9UGP5	ECO:0000269	CHEBI:29035	429
D2CVN6	ECO:0007744	CHEBI:29105	575
Q9Y2K7	ECO:0000269	CHEBI:29105	585
Q9Y2K7	ECO:0000269	CHEBI:29105	623
Q60053	ECO:0000269	CHEBI:29108	35
Q60053	ECO:0000269	CHEBI:29108	180
Q60053	ECO:0007744	CHEBI:29108	179
Q60053	ECO:0007744	CHEBI:29108	309
P23297	ECO:0000269	CHEBI:29108	63
Q8CG72	ECO:0000269	CHEBI:18420	320
A9JQL9	ECO:0007744	CHEBI:18420	52
P04176	ECO:0000269	CHEBI:24875	330
A0KF84	ECO:0007744	CHEBI:29034	77
O16025	ECO:0000269	CHEBI:29108	452
P35670	ECO:0000269	CHEBI:49552	499
P55263	ECO:0000269	CHEBI:18420	148
O77811	ECO:0000269	CHEBI:29034	259
O50008	ECO:0000269	CHEBI:29105	733
O43151	ECO:0007744	CHEBI:29105	69
O43151	ECO:0000269	CHEBI:29105	75
O43151	ECO:0007744	CHEBI:29105	63
P0C7P0	ECO:0007744	CHEBI:190135	100
P06279	ECO:0007744	CHEBI:29101	231
P06279	ECO:0007744	CHEBI:29101	238
P53010	ECO:0000269	CHEBI:29105	660
P53010	ECO:0007744	CHEBI:29105	660
P53010	ECO:0000269	CHEBI:29105	713
A0QZY0	ECO:0000269	CHEBI:29105	43
Q9Z4J7	ECO:0007744	CHEBI:29108	300
Q9FHP6	ECO:0000269	CHEBI:29108	22
O43323	ECO:0000269	CHEBI:29108	96
O43323	ECO:0007744	CHEBI:29108	126
P06279	ECO:0000269	CHEBI:29108	218
P06279	ECO:0007744	CHEBI:29108	339
P06279	ECO:0007744	CHEBI:29108	139
P19531	ECO:0000269	CHEBI:29108	112
P19531	ECO:0000269	CHEBI:29108	54
P13988	ECO:0000269	CHEBI:18420	114
Q92871	ECO:0007744	CHEBI:18420	235
Q92871	ECO:0007744	CHEBI:18420	218
Q92871	ECO:0000269	CHEBI:18420	19
J3F2B0	ECO:0000269	CHEBI:29035	17
Q6B0I6	ECO:0007744	CHEBI:29105	312
Q9BT23	ECO:0000269	CHEBI:29105	43
Q9BT23	ECO:0007744	CHEBI:29105	43
Q9BT23	ECO:0007744	CHEBI:29105	91
Q0TTH1	ECO:0000269	CHEBI:49883	22
P15919	ECO:0000269	CHEBI:29105	355
P00692	ECO:0000269	CHEBI:29108	331
P00692	ECO:0000269	CHEBI:29108	133
Q76IQ9	ECO:0000269	CHEBI:29108	791
P05156	ECO:0007744	CHEBI:29108	290
P31129	ECO:0007744	CHEBI:18420	208
P31129	ECO:0000269	CHEBI:18420	165
P07814	ECO:0000269	CHEBI:29105	1448
P04050	ECO:0000269	CHEBI:29105	167
P07374	ECO:0000269	CHEBI:49786	490
P07374	ECO:0000269	CHEBI:49786	519
O58690	ECO:0000269	CHEBI:18420	10
P40482	ECO:0000269	CHEBI:29105	234
Q9UIS9	ECO:0000269	CHEBI:29105	377
Q9UIS9	ECO:0000269	CHEBI:29105	344
Q9UIS9	ECO:0007744	CHEBI:29105	344
Q9VB68	ECO:0007744	CHEBI:29108	179
P09958	ECO:0000269	CHEBI:29108	208
P09958	ECO:0007744	CHEBI:29108	258
P09958	ECO:0007744	CHEBI:29108	212
P19156	ECO:0007744	CHEBI:18420	727
P00395	ECO:0000269	CHEBI:23378	291
P19156	ECO:0000269	CHEBI:29103	344
Q9UMN6	ECO:0007744	CHEBI:29105	978
Q8BW10	ECO:0000269	CHEBI:29105	261
Q8BW10	ECO:0007744	CHEBI:29105	279
J9PBR3	ECO:0007744	CHEBI:29108	19
P31896	ECO:0000269	CHEBI:49883	53
P32719	ECO:0007744	CHEBI:60240	32
Q6P4F2	ECO:0007744	CHEBI:190135	114
P81605	ECO:0000269	CHEBI:29105	100
P81605	ECO:0000269	CHEBI:29105	104
P32664	ECO:0007744	CHEBI:29105	98
Q9S5X0	ECO:0007744	CHEBI:29108	692
Q38HX3	ECO:0007744	CHEBI:49883	3
P20035	ECO:0000269	CHEBI:18420	204
P00401	ECO:0000269	CHEBI:23378	291
O08912	ECO:0000269	CHEBI:29035	344
Q7LFL8	ECO:0000269	CHEBI:29105	291
Q86V24	ECO:0000269	CHEBI:29105	202
P0CC17	ECO:0000269	CHEBI:29105	219
P63099	ECO:0007744	CHEBI:29108	42
P63099	ECO:0000269	CHEBI:29108	111
Q9NWM8	ECO:0007744	CHEBI:29108	154
Q64537	ECO:0007744	CHEBI:29108	156
O32036	ECO:0000269	CHEBI:18420	159
Q5S3I3	ECO:0007744	CHEBI:190135	48
Q5S3I3	ECO:0000269	CHEBI:190135	70
Q51817	ECO:0007744	CHEBI:29108	1435
Q51817	ECO:0007744	CHEBI:29108	1001
Q51817	ECO:0007744	CHEBI:29108	1003
P53042	ECO:0000269	CHEBI:18420	271
Q8S4P9	ECO:0007744	CHEBI:23378	335
P11101	ECO:0000269	CHEBI:29105	16
Q8IXJ6	ECO:0007744	CHEBI:29105	200
Q8IXJ6	ECO:0000269	CHEBI:29105	224
D1A7C3	ECO:0007744	CHEBI:29108	223
Q8GR64	ECO:0007744	CHEBI:29108	195
P20004	ECO:0000269	CHEBI:49883	448
P27601	ECO:0007744	CHEBI:18420	203
Q9UL01	ECO:0007744	CHEBI:29035	470
Q9UL01	ECO:0000269	CHEBI:29035	481
Q7K4Y6	ECO:0007744	CHEBI:29101	320
Q7K4Y6	ECO:0000269	CHEBI:29101	45
Q7K4Y6	ECO:0000269	CHEBI:29101	420
P21589	ECO:0007744	CHEBI:29105	85
P21589	ECO:0000269	CHEBI:29105	117
Q8AYD0	ECO:0000269	CHEBI:29108	139
Q8AYD0	ECO:0000269	CHEBI:29108	104
Q07954	ECO:0000269	CHEBI:29108	884
P23685	ECO:0007744	CHEBI:29108	478
Q8ZRM2	ECO:0000269	CHEBI:60240	57
P32170	ECO:0007744	CHEBI:29035	262
O93715	ECO:0000269	CHEBI:29105	39
P32170	ECO:0007744	CHEBI:29105	326
H1AAP2	ECO:0000269	CHEBI:29105	44
Q01693	ECO:0007744	CHEBI:29105	203
B1IV40	ECO:0007744	CHEBI:29105	251
B1IV40	ECO:0000269	CHEBI:29105	17
Q9HCB6	ECO:0000269	CHEBI:29108	325
P07658	ECO:0000269	CHEBI:49883	8
Q81WF0	ECO:0000269	CHEBI:29105	304
P00915	ECO:0000269	CHEBI:29105	97
Q8X225	ECO:0007744	CHEBI:29105	145
Q8X225	ECO:0007744	CHEBI:29105	141
Q9DF33	ECO:0000269	CHEBI:29108	57
P0DP26	ECO:0007744	CHEBI:29108	25
P51691	ECO:0000269	CHEBI:29108	14
P06278	ECO:0000269	CHEBI:29108	435
Q4QAU9	ECO:0000269	CHEBI:49883	114
Q53692	ECO:0000269	CHEBI:23378	525
P11349	ECO:0000269	CHEBI:21137	223
P38698	ECO:0007744	CHEBI:29035	127
E3YBA4	ECO:0007744	CHEBI:29036	27
F8KAY7	ECO:0007744	CHEBI:29105	355
F8KAY7	ECO:0000269	CHEBI:29105	179
F8KAY7	ECO:0007744	CHEBI:29105	181
A5JUY8	ECO:0000269	CHEBI:29108	303
P07231	ECO:0000269	CHEBI:60240	94
Q9WYP7	ECO:0000269	CHEBI:29035	182
Q9Y253	ECO:0000269	CHEBI:29035	14
Q9Y253	ECO:0007744	CHEBI:29035	116
P09992	ECO:0000269	CHEBI:29105	499
P10507	ECO:0007744	CHEBI:29105	150
Q86Y97	ECO:0000269	CHEBI:29105	229
P11607	ECO:0007744	CHEBI:29108	304
O61142	ECO:0000269	CHEBI:29108	406
O61142	ECO:0000269	CHEBI:29108	441
O61142	ECO:0007744	CHEBI:29108	441
O61142	ECO:0000269	CHEBI:29108	410
Q45670	ECO:0000269	CHEBI:29108	168
O33336	ECO:0000269	CHEBI:18420	115
Q96DE0	ECO:0000269	CHEBI:29035	99
Q700D2	ECO:0007744	CHEBI:29105	190
Q5SK67	ECO:0007744	CHEBI:29105	233
Q7Z6V5	ECO:0000269	CHEBI:29105	110
P35505	ECO:0000269	CHEBI:29108	199
Q9NZK7	ECO:0007744	CHEBI:29108	49
Q9NZK7	ECO:0007744	CHEBI:29108	130
P07327	ECO:0007744	CHEBI:29105	175
P28039	ECO:0000269	CHEBI:29108	208
P28039	ECO:0000269	CHEBI:29108	207
Q74K42	ECO:0007744	CHEBI:29108	317
Q8VWZ1	ECO:0000269	CHEBI:29101	189
Q4K423	ECO:0007744	CHEBI:29105	160
Q4K423	ECO:0000269	CHEBI:29105	270
Q8S9G8	ECO:0007744	CHEBI:29105	163
P14151	ECO:0007744	CHEBI:29108	143
P00327	ECO:0000269	CHEBI:29105	175
Q46G04	ECO:0000269	CHEBI:49883	423
Q46G04	ECO:0007744	CHEBI:49883	420
Q46G04	ECO:0000269	CHEBI:47739	523
Q9TVB8	ECO:0000269	CHEBI:24875	241
Q9TVB8	ECO:0000269	CHEBI:24875	180
Q9NWV4	ECO:0000269	CHEBI:29105	36
Q9I234	ECO:0000269	CHEBI:29105	56
A0NXQ8	ECO:0007744	CHEBI:18420	193
B5ZA76	ECO:0000269	CHEBI:29105	86
B5ZA76	ECO:0000269	CHEBI:29105	14
P56271	ECO:0007744	CHEBI:29108	121
Q07008	ECO:0007744	CHEBI:29108	493
Q9EYX5	ECO:0000269	CHEBI:29105	92
P29499	ECO:0007744	CHEBI:60240	5
P63100	ECO:0000269	CHEBI:29108	147
P63100	ECO:0007744	CHEBI:29108	104
Q14623	ECO:0000269	CHEBI:29108	100
Q9A6Q5	ECO:0007744	CHEBI:29105	481
Q14061	ECO:0007744	CHEBI:23378	24
C8ZZN2	ECO:0000269	CHEBI:18420	257
P12821	ECO:0007744	CHEBI:29105	418
Q980R1	ECO:0007744	CHEBI:29105	1079
P00693	ECO:0000269	CHEBI:29108	142
Q1Q0T2	ECO:0000269	CHEBI:29105	303
Q9UMR7	ECO:0007744	CHEBI:29108	201
Q8L0V4	ECO:0000269	CHEBI:29035	241
Q8BH64	ECO:0007744	CHEBI:29108	500
Q8BH64	ECO:0007744	CHEBI:29108	496
P11766	ECO:0000269	CHEBI:29105	45
P11766	ECO:0000269	CHEBI:29105	100
Q96EQ8	ECO:0000269	CHEBI:29105	57
Q96EQ8	ECO:0000269	CHEBI:29105	119
Q96EQ8	ECO:0007744	CHEBI:29105	72
Q96EQ8	ECO:0007744	CHEBI:29105	115
Q899Y1	ECO:0007744	CHEBI:29108	440
P63100	ECO:0007744	CHEBI:29108	63
P63100	ECO:0000269	CHEBI:29108	31
P63100	ECO:0007744	CHEBI:29108	31
O03042	ECO:0007744	CHEBI:18420	203
P20457	ECO:0000269	CHEBI:49883	336
P9WP49	ECO:0000269	CHEBI:23378	65
P0AF24	ECO:0007744	CHEBI:18420	9
P35030	ECO:0000269	CHEBI:29108	139
P41020	ECO:0000269	CHEBI:49786	220
C5G6D7	ECO:0000269	CHEBI:29108	24
P49642	ECO:0007744	CHEBI:29035	306
Q9FFF6	ECO:0000269	CHEBI:24875	301
E0VIU9	ECO:0000269	CHEBI:29105	197
E0VIU9	ECO:0007744	CHEBI:29105	197
E0VIU9	ECO:0007744	CHEBI:29105	361
E0VIU9	ECO:0000269	CHEBI:29105	364
E0VIU9	ECO:0000269	CHEBI:29105	155
E0VIU9	ECO:0000269	CHEBI:29105	433
E0VIU9	ECO:0007744	CHEBI:29105	354
B9VUU3	ECO:0000269	CHEBI:29105	1393
Q81PP9	ECO:0007744	CHEBI:29105	54
Q81PP9	ECO:0000269	CHEBI:29105	56
P0AB74	ECO:0000269	CHEBI:29105	83
P53608	ECO:0000269	CHEBI:29035	122
P03695	ECO:0000269	CHEBI:29105	77
P48452	ECO:0000269	CHEBI:24875	92
P22894	ECO:0000269	CHEBI:29108	197
P22894	ECO:0000269	CHEBI:29108	179
P20581	ECO:0000269	CHEBI:24875	69
P9WGE7	ECO:0007744	CHEBI:29034	28
P9WGE7	ECO:0000269	CHEBI:29034	28
P9WGE7	ECO:0000269	CHEBI:29034	76
Q5JIH3	ECO:0007744	CHEBI:29105	73
Q8A7C8	ECO:0000269	CHEBI:29105	469
Q9I5I9	ECO:0000269	CHEBI:29105	344
O60016	ECO:0000269	CHEBI:29105	311
O60016	ECO:0000269	CHEBI:29105	317
Q09472	ECO:0000269	CHEBI:29105	393
Q09472	ECO:0000269	CHEBI:29105	364
Q09472	ECO:0000269	CHEBI:29105	414
Q09472	ECO:0000269	CHEBI:29105	411
Q09472	ECO:0000269	CHEBI:29105	369
P32356	ECO:0000269	CHEBI:29108	125
P98164	ECO:0007744	CHEBI:29108	1133
Q8WWA0	ECO:0000269	CHEBI:29108	133
Q8WWA0	ECO:0000269	CHEBI:29108	282
Q8WWA0	ECO:0000269	CHEBI:29108	98
Q5JIH3	ECO:0007744	CHEBI:49786	98
P00396	ECO:0000269	CHEBI:18420	369
P9WKJ5	ECO:0007744	CHEBI:190135	214
Q70IY1	ECO:0007744	CHEBI:24875	118
P46637	ECO:0000269	CHEBI:29035	272
Q09884	ECO:0007744	CHEBI:29105	1312
P33919	ECO:0000269	CHEBI:29105	387
Q9ULU4	ECO:0000269	CHEBI:29105	91
P04056	ECO:0007744	CHEBI:29108	30
P02795	ECO:0007744	CHEBI:60240	7
P02795	ECO:0000269	CHEBI:60240	36
A0QJI1	ECO:0000269	CHEBI:18420	343
Q46509	ECO:0000269	CHEBI:190135	45
P0DUJ7	ECO:0000269	CHEBI:29035	327
O75340	ECO:0000269	CHEBI:29108	105
Q7SID6	ECO:0000269	CHEBI:29108	29
Q38087	ECO:0007744	CHEBI:18420	411
Q9CYK2	ECO:0000269	CHEBI:29105	331
Q7SIC1	ECO:0007744	CHEBI:29108	147
Q7SIC1	ECO:0000269	CHEBI:29108	38
Q7SIC1	ECO:0007744	CHEBI:29108	146
Q1Q0T3	ECO:0000269	CHEBI:29108	126
Q1Q0T3	ECO:0000269	CHEBI:29108	296
Q9NQH7	ECO:0000269	CHEBI:29035	342
Q9NQH7	ECO:0000269	CHEBI:29035	424
P08235	ECO:0000269	CHEBI:29105	606
Q9NJU9	ECO:0000269	CHEBI:29108	468
P21514	ECO:0007744	CHEBI:18420	141
P55020	ECO:0000269	CHEBI:23378	73
P0A9Q7	ECO:0007744	CHEBI:24875	723
P9WMW9	ECO:0007744	CHEBI:29035	136
P0DOY6	ECO:0000269	CHEBI:29105	40
Q9SR62	ECO:0000269	CHEBI:60240	80
Q9SR62	ECO:0007744	CHEBI:60240	47
Q9SR62	ECO:0007744	CHEBI:60240	15
Q8GUI6	ECO:0000269	CHEBI:24875	397
O60568	ECO:0000269	CHEBI:24875	667
P04179	ECO:0000269	CHEBI:29035	183
O75688	ECO:0000269	CHEBI:29035	286
O60568	ECO:0007744	CHEBI:29035	253
Q7NXD4	ECO:0000269	CHEBI:29035	14
P83512	ECO:0007744	CHEBI:29105	338
P68661	ECO:0007744	CHEBI:29105	54
Q7RTV0	ECO:0000269	CHEBI:29105	49
P23368	ECO:0000269	CHEBI:60240	279
P23368	ECO:0000269	CHEBI:60240	255
P30291	ECO:0000269	CHEBI:18420	431
Q9UXT7	ECO:0000269	CHEBI:24875	127
P33025	ECO:0000269	CHEBI:29035	145
Q8LPL7	ECO:0000269	CHEBI:29105	15
A3DC27	ECO:0000269	CHEBI:29108	640
P14421	ECO:0000269	CHEBI:29108	31
Q65CX5	ECO:0007744	CHEBI:29108	297
Q9UK39	ECO:0007744	CHEBI:18420	195
Q88KV1	ECO:0007744	CHEBI:24875	72
A0A256XLS3	ECO:0000269	CHEBI:29035	75
A0A256XLS3	ECO:0007744	CHEBI:29035	77
Q52078	ECO:0000269	CHEBI:29105	100
P9WMN3	ECO:0007744	CHEBI:18420	114
P46327	ECO:0000269	CHEBI:24875	224
P00270	ECO:0000269	CHEBI:24875	6
P05089	ECO:0007744	CHEBI:29035	124
P43005	ECO:0000269	CHEBI:29101	102
Q70I53	ECO:0007744	CHEBI:29105	268
Q7SIG3	ECO:0000269	CHEBI:29108	66
P9WMN3	ECO:0007744	CHEBI:48828	239
P9WMN3	ECO:0007744	CHEBI:48828	114
O60658	ECO:0000269	CHEBI:60240	726
Q9BU89	ECO:0007744	CHEBI:24875	241
P34047	ECO:0007744	CHEBI:29035	233
P17405	ECO:0007744	CHEBI:29105	320
P47043	ECO:0000269	CHEBI:29105	641
P47043	ECO:0007744	CHEBI:29105	641
P47043	ECO:0000269	CHEBI:29105	636
Q9H5I1	ECO:0000269	CHEBI:29105	400
Q9H5I1	ECO:0007744	CHEBI:29105	398
P04037	ECO:0000269	CHEBI:29105	134
P03956	ECO:0007744	CHEBI:29105	218
Q9U8W8	ECO:0000269	CHEBI:29108	221
P03956	ECO:0007744	CHEBI:29108	194
P03956	ECO:0007744	CHEBI:29108	192
Q9KNI7	ECO:0007744	CHEBI:29105	14
Q9X242	ECO:0000269	CHEBI:29105	255
O31526	ECO:0007744	CHEBI:29108	399
O31526	ECO:0007744	CHEBI:29108	371
O31526	ECO:0007744	CHEBI:29108	464
O31526	ECO:0007744	CHEBI:29108	500
P08648	ECO:0007744	CHEBI:29108	338
O33799	ECO:0000269	CHEBI:18420	99
Q06278	ECO:0000269	CHEBI:190135	117
P53992	ECO:0007744	CHEBI:29105	425
P0ABS1	ECO:0000269	CHEBI:29105	117
Q9NR71	ECO:0007744	CHEBI:29108	717
P04063	ECO:0000269	CHEBI:29108	167
P04063	ECO:0000269	CHEBI:29108	151
Q934F5	ECO:0007744	CHEBI:49883	55
Q934F5	ECO:0000269	CHEBI:49883	59
P14925	ECO:0007744	CHEBI:23378	108
Q8GY31	ECO:0000269	CHEBI:29105	141
Q9BZB8	ECO:0007744	CHEBI:29105	515
Q9BZB8	ECO:0007744	CHEBI:29105	527
Q9BZB8	ECO:0000269	CHEBI:29105	527
P0DTD1	ECO:0000269	CHEBI:29105	5037
P14925	ECO:0000269	CHEBI:29108	587
P45575	ECO:0000269	CHEBI:49883	193
Q46891	ECO:0000269	CHEBI:18420	178
Q46891	ECO:0007744	CHEBI:18420	143
P40149	ECO:0000269	CHEBI:18420	479
P49903	ECO:0000269	CHEBI:18420	110
Q12718	ECO:0000269	CHEBI:23378	473
Q12718	ECO:0000269	CHEBI:23378	129
P9WHW5	ECO:0007744	CHEBI:29035	118
P0DUH5	ECO:0007744	CHEBI:29105	1376
P0DUH5	ECO:0007744	CHEBI:29105	1373
A0A109PTH9	ECO:0000269	CHEBI:29108	334
P08842	ECO:0000269	CHEBI:29108	343
Q753P9	ECO:0000269	CHEBI:60240	217
P38501	ECO:0000269	CHEBI:23378	131
P17752	ECO:0000269	CHEBI:24875	277
P44514	ECO:0000269	CHEBI:29105	67
Q9Y4X5	ECO:0000269	CHEBI:29105	208
Q9Y4X5	ECO:0007744	CHEBI:29105	189
Q9Y4X5	ECO:0000269	CHEBI:29105	189
Q9Y4X5	ECO:0000269	CHEBI:29105	382
Q9Y4X5	ECO:0007744	CHEBI:29105	211
P0CE72	ECO:0007744	CHEBI:29108	95
P0CE72	ECO:0000269	CHEBI:29108	97
P0CE72	ECO:0007744	CHEBI:29108	58
P45780	ECO:0007744	CHEBI:29108	97
P69848	ECO:0007744	CHEBI:49883	31
P69848	ECO:0007744	CHEBI:49883	278
C8VJQ3	ECO:0007744	CHEBI:29105	168
Q8VCX5	ECO:0000269	CHEBI:29108	235
P53144	ECO:0007744	CHEBI:60240	90
P16456	ECO:0000269	CHEBI:18420	51
I6YEE1	ECO:0000269	CHEBI:29035	51
P82242	ECO:0000269	CHEBI:29105	21
Q86VK4	ECO:0000269	CHEBI:29105	243
Q46085	ECO:0007744	CHEBI:29105	459
Q46085	ECO:0000269	CHEBI:29108	726
Q46085	ECO:0007744	CHEBI:29108	725
Q9RVK2	ECO:0007744	CHEBI:18420	14
P0A185	ECO:0000269	CHEBI:190135	64
P56408	ECO:0000269	CHEBI:190135	45
Q16853	ECO:0007744	CHEBI:23378	684
Q0QLF3	ECO:0000269	CHEBI:190135	101
Q0QLF3	ECO:0000269	CHEBI:190135	62
P0C6Y1	ECO:0000269	CHEBI:29105	1390
F7BJB9	ECO:0000269	CHEBI:29105	435
Q16853	ECO:0007744	CHEBI:29108	638
P0DP23	ECO:0000269	CHEBI:29108	96
A0A0H2URD6	ECO:0000269	CHEBI:29108	215
P12807	ECO:0000269	CHEBI:23378	456
P12807	ECO:0007744	CHEBI:23378	624
P12807	ECO:0000269	CHEBI:23378	624
P0A110	ECO:0000269	CHEBI:190135	83
P83772	ECO:0000269	CHEBI:29035	34
P0AES6	ECO:0000269	CHEBI:29101	105
P82974	ECO:0000269	CHEBI:29105	164
O00602	ECO:0007744	CHEBI:29108	262
Q5JIZ5	ECO:0000269	CHEBI:29108	483
P06814	ECO:0000269	CHEBI:29108	348
P06814	ECO:0000269	CHEBI:29108	309
P79880	ECO:0000269	CHEBI:29108	105
A0A7U3TCA2	ECO:0000269	CHEBI:48828	66
P25713	ECO:0007744	CHEBI:60240	67
A0QUZ2	ECO:0000269	CHEBI:18420	85
Q10583	ECO:0007744	CHEBI:23378	76
Q10583	ECO:0007744	CHEBI:23378	1062
Q10583	ECO:0007744	CHEBI:23378	1035
P05326	ECO:0007744	CHEBI:29033	214
P08253	ECO:0007744	CHEBI:29105	193
P84193	ECO:0000269	CHEBI:29105	345
P08228	ECO:0000269	CHEBI:29105	72
P49790	ECO:0007744	CHEBI:29105	731
O93523	ECO:0000269	CHEBI:29108	417
P15116	ECO:0000269	CHEBI:29108	170
P15116	ECO:0007744	CHEBI:29108	260
P52102	ECO:0000269	CHEBI:49883	41
P52102	ECO:0000269	CHEBI:49883	15
P9WGM1	ECO:0007744	CHEBI:18420	60
Q8KNP3	ECO:0000269	CHEBI:18420	64
P14618	ECO:0000269	CHEBI:29103	113
P11155	ECO:0000269	CHEBI:18420	821
O67045	ECO:0000269	CHEBI:190135	36
O67045	ECO:0000269	CHEBI:190135	63
Q70KH9	ECO:0007744	CHEBI:24875	227
P52699	ECO:0000269	CHEBI:29105	157
C0HJY1	ECO:0000269	CHEBI:29108	10
Q5U924	ECO:0000269	CHEBI:49883	346
O28951	ECO:0007744	CHEBI:60240	159
O07431	ECO:0000269	CHEBI:60240	165
O13833	ECO:0000269	CHEBI:18420	103
